
experiment_id,rank,runtime,p2m,m2m,l2l,m2l,p2p,source_tree,target_tree,source_domain,target_domain,layout,ghost_exchange_v,ghost_exchange_v_runtime,ghost_exchange_u,gather_global_fmm,scatter_global_fmm,source_to_target_data,source_data,target_data,global_fmm,ghost_fmm_v,ghost_fmm_u,displacement_map,metadata_creation,expansion_order,n_points,local_depth,global_depth,block_size,n_threads,n_samples
"6",605,244,2,0,0,85,49,1592,1574,82,2,5,54,4,45,4,94, 399,2,2,0,0,0,1,285, 3,150000,3,4,128,8,500
"6",436,243,2,0,0,87,49,1592,1574,82,2,5,36,5,64,2,94, 399,2,2,0,0,0,0,287, 3,150000,3,4,128,8,500
"6",515,243,1,0,0,83,50,1592,1574,5,2,4,47,5,53,2,94, 396,2,2,0,0,0,1,289, 3,150000,3,4,128,8,500
"6",613,244,2,0,0,84,51,1592,1574,82,2,5,33,4,67,3,94, 397,2,2,0,0,0,0,288, 3,150000,3,4,128,8,500
"6",108,243,1,0,0,83,51,1592,1574,82,2,5,53,4,46,4,94, 399,2,2,0,0,0,1,286, 3,150000,3,4,128,8,500
"6",841,247,2,1,0,87,47,1592,1574,83,2,5,65,5,31,4,94, 398,3,2,0,0,0,0,284, 3,150000,3,4,128,8,500
"6",150,244,2,0,0,86,49,1592,1574,35,2,5,57,4,42,4,94, 397,2,2,0,0,0,1,287, 3,150000,3,4,128,8,500
"6",317,243,2,0,0,84,51,1592,1574,82,2,5,56,5,44,3,94, 399,2,2,0,0,0,1,286, 3,150000,3,4,128,8,500
"6",53,244,2,0,0,86,49,1592,1574,82,2,5,62,5,37,3,94, 397,2,2,0,0,0,0,287, 3,150000,3,4,128,8,500
"6",193,244,2,0,0,84,51,1592,1574,79,2,5,43,7,56,2,94, 397,2,2,0,0,0,1,288, 3,150000,3,4,128,8,500
"6",387,242,2,0,0,86,49,1592,1574,82,2,5,43,3,58,3,94, 396,2,2,0,0,0,1,290, 3,150000,3,4,128,8,500
"6",316,243,3,0,0,84,51,1592,1574,82,2,5,56,2,43,3,94, 398,2,2,0,0,0,1,286, 3,150000,3,4,128,8,500
"6",296,244,2,0,0,84,51,1592,1574,82,2,5,47,4,53,4,94, 399,3,2,0,0,0,0,286, 3,150000,3,4,128,8,500
"6",714,245,2,0,0,84,51,1592,1574,60,2,5,59,4,40,5,94, 399,2,2,0,0,0,0,285, 3,150000,3,4,128,8,500
"6",547,243,2,0,0,84,50,1592,1574,82,2,5,40,4,60,3,94, 397,2,2,0,0,0,0,289, 3,150000,3,4,128,8,500
"6",578,244,2,0,0,84,51,1592,1574,78,2,5,56,5,42,3,94, 397,2,2,0,0,0,1,287, 3,150000,3,4,128,8,500
"6",869,246,2,0,0,88,47,1592,1574,82,2,5,58,6,39,4,94, 398,2,2,0,0,0,0,284, 3,150000,3,4,128,8,500
"6",151,244,2,0,0,85,49,1592,1574,82,2,4,50,5,49,3,94, 397,3,2,0,0,0,0,288, 3,150000,3,4,128,8,500
"6",1020,246,2,0,0,86,49,1592,1574,82,2,5,63,5,34,5,94, 400,3,2,0,0,0,0,282, 3,150000,3,4,128,8,500
"6",264,244,2,0,0,84,51,1592,1574,35,2,4,35,3,65,4,94, 398,2,2,0,0,0,1,288, 3,150000,3,4,128,8,500
"6",492,243,2,0,0,84,51,1592,1574,82,2,5,36,4,65,3,94, 399,3,2,0,0,0,0,287, 3,150000,3,4,128,8,500
"6",214,244,3,0,0,84,50,1592,1574,35,2,5,35,4,65,2,94, 398,2,2,0,0,0,1,286, 3,150000,3,4,128,8,500
"6",68,245,2,0,0,85,51,1592,1574,25,2,5,60,4,39,5,94, 397,2,2,0,0,0,0,288, 3,150000,3,4,128,8,500
"6",294,244,2,0,0,84,51,1592,1574,82,2,5,50,3,49,4,94, 397,2,2,0,0,0,1,287, 3,150000,3,4,128,8,500
"6",501,243,2,0,0,86,49,1592,1574,82,2,5,32,4,68,15,81, 399,2,2,0,0,0,1,287, 3,150000,3,4,128,8,500
"6",442,242,2,0,0,84,51,1592,1574,82,2,5,41,4,60,3,94, 399,2,2,0,0,0,1,287, 3,150000,3,4,128,8,500
"6",698,244,2,0,0,85,50,1592,1574,82,2,5,56,3,43,4,94, 399,2,2,0,0,0,1,286, 3,150000,3,4,128,8,500
"6",513,243,2,0,0,86,50,1592,1574,76,2,4,32,4,68,3,94, 396,3,2,0,0,0,1,289, 3,150000,3,4,128,8,500
"6",87,243,1,0,0,85,50,1592,1574,82,2,5,49,6,51,1,94, 397,2,2,0,0,0,0,289, 3,150000,3,4,128,8,500
"6",991,245,2,0,0,87,49,1592,1574,70,2,5,64,2,34,5,94, 400,2,2,0,0,0,1,283, 3,150000,3,4,128,8,500
"6",268,244,2,0,0,85,51,1592,1574,83,2,4,54,4,45,4,94, 397,2,2,0,0,0,1,287, 3,150000,3,4,128,8,500
"6",608,244,2,0,0,85,50,1592,1574,82,2,5,39,3,60,5,94, 399,2,2,0,0,0,1,286, 3,150000,3,4,128,8,500
"6",36,244,2,0,0,86,49,1592,1574,82,2,5,55,3,44,5,94, 397,2,2,0,0,0,1,288, 3,150000,3,4,128,8,500
"6",1006,244,2,0,0,87,48,1592,1574,73,2,5,55,3,44,4,94, 400,2,2,0,0,0,1,284, 3,150000,3,4,128,8,500
"6",295,244,3,0,0,85,51,1592,1574,82,2,5,47,3,53,4,94, 397,2,2,0,0,0,0,288, 3,150000,3,4,128,8,500
"6",832,244,2,0,0,86,49,1592,1574,82,2,5,65,4,34,4,93, 398,2,2,0,0,0,1,286, 3,150000,3,4,128,8,500
"6",537,244,2,0,0,85,51,1592,1574,82,2,5,48,5,51,2,94, 398,2,2,0,0,0,1,286, 3,150000,3,4,128,8,500
"6",1018,246,2,0,0,86,49,1592,1574,82,2,5,56,5,42,5,94, 401,3,1,0,0,0,0,282, 3,150000,3,4,128,8,500
"6",324,245,1,0,0,84,50,1592,1574,25,2,5,58,5,41,4,94, 396,2,2,0,0,0,0,288, 3,150000,3,4,128,8,500
"6",990,247,2,0,0,86,49,1592,1574,82,2,5,65,5,32,4,94, 400,2,2,0,0,0,1,282, 3,150000,3,4,128,8,500
"6",288,244,3,1,0,86,49,1592,1574,82,2,5,51,3,48,4,94, 399,3,2,0,0,0,1,286, 3,150000,3,4,128,8,500
"6",581,246,2,0,0,85,50,1592,1574,83,2,5,67,4,30,5,94, 397,3,2,0,0,0,0,286, 3,150000,3,4,128,8,500
"6",441,244,3,0,0,85,50,1592,1574,82,2,5,40,4,60,3,94, 399,2,2,0,0,0,0,286, 3,150000,3,4,128,8,500
"6",360,244,3,0,0,84,51,1592,1574,82,2,5,33,3,67,3,94, 398,2,2,0,0,0,1,287, 3,150000,3,4,128,8,500
