depth,surface_diff,svd_threshold,expansion_order,runtime,min_rel_err,mean_rel_err,max_rel_err,rel_l2_err,n_iter,n_oversamples,setup_time,cutoff_rank,rsvd
6,0,0.0,3,3496,5.4029923952e-05,0.000228078738534,0.000324761978497,0.0002539553396699,0,10,10659,13,1
6,0,1e-07,3,3586,5.4029923952e-05,0.0002280787385341,0.0003247619784972,0.00025395533967,0,10,10512,13,1
6,0,1e-05,3,3455,5.40291611743e-05,0.0002280780360121,0.0003247613015966,0.0002539547201722,0,10,10680,13,1
6,0,0.001,3,3263,5.39287420666e-05,0.0002279756606453,0.0003246564457419,0.0002538618095914,0,10,11489,13,1
6,0,0.1,3,3089,0.0012885803865335,0.001419340150526,0.001493320593396,0.0014205787867439,0,10,11807,13,1
6,2,0.0,5,16437,1.0361517568e-06,1.508233587e-06,1.9653117311e-06,1.5443520564e-06,0,5,11765,97,1
6,2,1e-07,5,13746,1.0363060759e-06,1.5084029751e-06,1.9654603025e-06,1.5445201541e-06,0,5,12207,97,1
6,2,1e-05,5,12829,1.0533447059e-06,1.5267049613e-06,1.9824858376e-06,1.5626343271e-06,0,5,13098,97,1
6,2,0.001,5,11906,2.0354394075e-06,2.5597211819e-06,3.0166930602e-06,2.5868891697e-06,0,5,13383,97,1
6,2,0.1,5,7381,6.5938271229e-05,7.64149291422e-05,9.4693822706e-05,7.71118109828e-05,0,5,13376,36,1
5,1,0.0,9,15234,5.1702e-12,3.738758e-10,1.1502477e-09,4.315349e-10,0,5,11231,244,1
5,1,1e-07,9,13453,1.11052e-11,3.715755e-10,1.1585994e-09,4.294601e-10,0,5,11141,244,1
5,1,1e-05,9,13445,1.3543632e-09,3.4471795e-09,6.9688881e-09,3.6142317e-09,0,5,11759,243,1
5,1,0.001,9,12776,1.11584958e-08,2.77616459e-08,3.88706285e-08,2.81529886e-08,0,5,11777,130,1
5,1,0.1,9,11522,1.68788289e-08,2.2491652319e-06,3.8842429243e-06,2.5225189088e-06,0,5,11671,50,1
5,1,0.0,5,10823,1.17456297e-08,5.859941211e-07,1.7180945573e-06,7.050722572e-07,0,5,4358,76,1
5,1,1e-07,5,10565,1.177832e-08,5.859565054e-07,1.7180021163e-06,7.050244872e-07,0,5,4414,76,1
5,1,1e-05,5,10612,1.50269116e-08,5.829412296e-07,1.7108309974e-06,7.013371542e-07,0,5,4358,76,1
5,1,0.001,5,10486,4.9236402e-09,5.185861074e-07,1.8522555924e-06,6.390327367e-07,0,5,4851,76,1
5,1,0.1,5,10706,2.17410816387e-05,4.95463500048e-05,9.58713943606e-05,5.15501868944e-05,0,5,5245,36,1
5,0,0.0,9,14070,9.729231e-10,4.8155267e-09,7.8731234e-09,4.955166e-09,0,5,7221,193,1
5,0,1e-07,9,13606,9.65457e-10,4.8092906e-09,7.8671424e-09,4.9491276e-09,0,5,7066,193,1
5,0,1e-05,9,12980,6.4945e-12,1.4978168e-09,4.2961254e-09,1.780705e-09,0,5,7624,193,1
5,0,0.001,9,12209,7.23886e-11,6.0854342e-09,1.77018417e-08,7.0967892e-09,0,5,8088,127,1
5,0,0.1,9,11500,2.22815515e-07,2.496177917e-06,4.070186822e-06,2.73690549e-06,0,5,7955,49,1
5,2,0.0,8,15025,7.93905e-11,1.4766948e-09,3.1267133e-09,1.5449322e-09,0,5,10066,244,1
5,2,1e-07,8,13177,7.41746e-11,1.4696451e-09,3.1142261e-09,1.5377956e-09,0,5,9985,244,1
5,2,1e-05,8,13101,9.45702e-10,2.3217571e-09,4.0665094e-09,2.3779005e-09,0,5,10535,240,1
5,2,0.001,8,12533,7.66804e-11,6.2333329e-09,2.3676546e-08,8.0777669e-09,0,5,10730,127,1
5,2,0.1,8,11380,3.79899882e-08,2.3549394744e-06,4.0122202576e-06,2.626188802e-06,0,5,10627,49,1
5,1,0.0,10,17285,3.584e-13,4.66684e-11,1.728783e-10,6.15229e-11,0,20,16655,301,1
5,1,1e-07,10,15423,7.12e-14,4.77399e-11,1.796494e-10,6.25588e-11,0,20,17968,301,1
5,1,1e-05,10,14473,2.0588532e-09,3.8011519e-09,6.2742275e-09,3.8882166e-09,0,20,17926,268,1
5,1,0.001,10,13145,3.8389285e-09,1.75558496e-08,2.91373706e-08,1.80736623e-08,0,20,16954,130,1
5,1,0.1,10,12150,1.05156729e-08,1.4024638321e-06,4.3307946498e-06,1.6214438477e-06,0,20,16512,50,1
5,0,0.0,4,9946,4.6352009756e-06,5.52154366012e-05,0.0001269266477421,5.80032466275e-05,0,10,4008,28,1
5,0,1e-07,4,9905,4.6351856723e-06,5.52154321586e-05,0.0001269266189621,5.80032421596e-05,0,10,3989,28,1
5,0,1e-05,4,9885,4.6481382612e-06,5.52300492329e-05,0.0001269437032541,5.80175305041e-05,0,10,3978,28,1
5,0,0.001,4,9894,3.9273749359e-06,5.46415301716e-05,0.0001263622523562,5.74732051226e-05,0,10,3990,28,1
5,0,0.1,4,9829,0.0001383415520741,0.0002493971827221,0.0002904588327925,0.0002499852118773,0,10,4633,26,1
5,1,0.0,8,13694,1.3448642e-09,6.7688696e-09,1.22066963e-08,7.1808943e-09,0,20,8138,193,1
5,1,1e-07,8,13030,1.3423048e-09,6.7620592e-09,1.21927126e-08,7.1738088e-09,0,20,8212,193,1
5,1,1e-05,8,12692,2.422472e-10,3.8006831e-09,8.535826e-09,4.2878042e-09,0,20,8498,193,1
5,1,0.001,8,11761,3.810024e-09,1.77445062e-08,3.06495572e-08,1.83232133e-08,0,20,8898,125,1
5,1,0.1,8,11344,1.6375224e-08,5.4258532737e-06,1.47017897534e-05,6.2184559737e-06,0,20,9286,48,1
5,0,0.0,7,11692,9.32841483e-08,2.40410241e-07,5.087900877e-07,2.559486083e-07,0,10,4916,109,1
5,0,1e-07,7,11377,9.32719258e-08,2.403951896e-07,5.0876692e-07,2.559339833e-07,0,10,4857,109,1
5,0,1e-05,7,11520,8.95437619e-08,2.367432319e-07,5.038004947e-07,2.523978418e-07,0,10,4903,109,1
5,0,0.001,7,11101,1.028422384e-07,2.892062219e-07,5.229061893e-07,3.005229139e-07,0,10,5469,109,1
5,0,0.1,7,10664,1.58645348e-08,4.7447000197e-06,1.71379582505e-05,5.4886581906e-06,0,10,5902,39,1
5,0,0.0,11,17845,1.9926e-12,1.061577e-10,2.923806e-10,1.253522e-10,0,5,13495,301,1
5,0,1e-07,11,15259,1.3832e-12,1.101423e-10,2.963416e-10,1.293492e-10,0,5,15038,301,1
5,0,1e-05,11,14553,1.5050881e-09,2.9503727e-09,4.9369134e-09,3.0267538e-09,0,5,14329,268,1
5,0,0.001,11,13345,2.26384526e-08,3.69684383e-08,5.03810005e-08,3.78108058e-08,0,5,13627,136,1
5,0,0.1,11,12631,9.07676813e-08,1.4537148189e-06,4.0927068499e-06,1.6717393384e-06,0,5,13535,50,1
5,0,0.0,5,10399,4.52839558e-08,7.6878459553e-06,2.12666810835e-05,9.0137989631e-06,0,5,4187,49,1
5,0,1e-07,5,10283,4.53588572e-08,7.6878339009e-06,2.12666359795e-05,9.0137865929e-06,0,5,4039,49,1
5,0,1e-05,5,10312,4.71015531e-08,7.6873397168e-06,2.1267743192e-05,9.0134402847e-06,0,5,4060,49,1
5,0,0.001,5,10206,1.136380343e-07,7.5933582333e-06,2.08780582149e-05,8.916009301e-06,0,5,4703,49,1
5,0,0.1,5,10171,1.98437569203e-05,4.83554746118e-05,8.70976395831e-05,5.00009061351e-05,0,5,4794,33,1
5,1,0.0,11,20222,5.515e-13,1.60636e-11,3.21554e-11,1.69114e-11,0,5,25401,364,1
5,1,1e-07,11,16573,9.2593e-12,2.40838e-11,4.03607e-11,2.4575e-11,0,5,28246,364,1
5,1,1e-05,11,15692,1.4968081e-09,2.7404607e-09,4.4120294e-09,2.7977572e-09,0,5,25993,271,1
5,1,0.001,11,14200,7.40324308e-08,8.31985417e-08,8.79545967e-08,8.32303393e-08,0,5,25283,136,1
5,1,0.1,11,13618,1.62453922e-08,2.977627321e-06,4.7866812515e-06,3.2188828063e-06,0,5,25661,53,1
5,2,0.0,11,22492,1.71e-14,1.4042e-12,3.947e-12,1.6652e-12,0,20,33467,433,1
5,2,1e-07,11,17897,1.569e-12,7.5381e-12,1.61497e-11,8.3379e-12,0,20,37678,433,1
5,2,1e-05,11,15971,1.207105e-09,2.1554784e-09,3.3881205e-09,2.1961272e-09,0,20,34078,274,1
5,2,0.001,11,16192,7.34567809e-08,8.28811232e-08,8.75657732e-08,8.29125193e-08,0,20,33296,144,1
5,2,0.1,11,14173,1.273388056e-07,4.102085039e-06,5.8572913039e-06,4.2886377038e-06,0,20,32933,53,1
5,1,0.0,4,10059,9.1477016e-09,1.47717131587e-05,6.1349807383e-05,1.93629829719e-05,0,20,4083,49,1
5,1,1e-07,4,9989,9.085769e-09,1.47716782102e-05,6.13497479745e-05,1.93629370345e-05,0,20,4079,49,1
5,1,1e-05,4,10049,1.38467876e-08,1.47742031063e-05,6.1351544344e-05,1.93661554446e-05,0,20,4083,49,1
5,1,0.001,4,10185,2.047076363e-07,1.44579674503e-05,6.04636567295e-05,1.88856661735e-05,0,20,4120,49,1
5,1,0.1,4,9924,4.39455502103e-05,0.0001395400575457,0.0001670711212943,0.0001406992827722,0,20,4938,30,1
5,1,0.0,4,10115,1.276913943e-07,2.10878106851e-05,6.84882189015e-05,2.68351914602e-05,0,10,4095,49,1
5,1,1e-07,4,9896,1.276421136e-07,2.1087785733e-05,6.84882094442e-05,2.68351673345e-05,0,10,4045,49,1
5,1,1e-05,4,9935,1.29946244e-07,2.10902240189e-05,6.84946622526e-05,2.68378782183e-05,0,10,4035,49,1
5,1,0.001,4,9955,4.172784587e-07,2.05042040091e-05,6.7449366388e-05,2.61788715872e-05,0,10,4106,49,1
5,1,0.1,4,10071,4.37312268013e-05,0.0001383843324396,0.0001705098229937,0.0001395157077725,0,10,4753,30,1
5,0,0.0,8,12606,2.75701e-11,4.0024772e-09,1.70482819e-08,5.3958362e-09,0,20,5697,148,1
5,0,1e-07,8,12653,1.99561e-11,4.002157e-09,1.70555577e-08,5.3962093e-09,0,20,5691,148,1
5,0,1e-05,8,12221,1.298532e-10,5.0479194e-09,2.02771256e-08,6.7559706e-09,0,20,5825,148,1
5,0,0.001,8,11649,3.586170761e-07,5.135981018e-07,6.782893818e-07,5.162656587e-07,0,20,6467,124,1
5,0,0.1,8,11012,2.19878356e-08,3.8468988111e-06,1.95015275267e-05,5.1020982262e-06,0,20,6506,43,1
5,1,0.0,3,9788,2.023539363e-07,2.77913923636e-05,8.63597913421e-05,3.1539255398e-05,0,5,3960,25,1
5,1,1e-07,3,9727,2.024016951e-07,2.7791368297e-05,8.63597626305e-05,3.15392306263e-05,0,5,3929,25,1
5,1,1e-05,3,9734,1.670648584e-07,2.78184372067e-05,8.63829853733e-05,3.15638893916e-05,0,5,3950,25,1
5,1,0.001,3,9899,2.88881366e-08,2.57823847716e-05,8.37924395652e-05,2.9701113771e-05,0,5,3956,25,1
5,1,0.1,3,9788,0.0004772184577056,0.0005792911539021,0.0006629841102663,0.0005796583474727,0,5,4884,25,1
5,2,0.0,4,10247,1.77981069e-08,1.24817442981e-05,4.57061062215e-05,1.5703618837e-05,0,5,4222,55,1
5,2,1e-07,4,10307,1.77623978e-08,1.24817533169e-05,4.57061006208e-05,1.57036289587e-05,0,5,4181,55,1
5,2,1e-05,4,10377,7.6112339e-09,1.24830542758e-05,4.57095076099e-05,1.57051779256e-05,0,5,4137,55,1
5,2,0.001,4,10296,1.15273488e-07,1.2512712037e-05,4.55591018264e-05,1.57318164999e-05,0,5,4190,55,1
5,2,0.1,4,10087,2.9676698825e-06,6.0073906298e-05,8.59153454084e-05,6.2020669157e-05,0,5,5028,33,1
5,2,0.0,6,12192,2.6097027e-09,1.568044752e-07,4.459322764e-07,1.853184726e-07,0,10,5561,148,1
5,2,1e-07,6,12179,2.6015542e-09,1.567931241e-07,4.459041713e-07,1.853064486e-07,0,10,5571,148,1
5,2,1e-05,6,11815,5.992913e-10,1.506534556e-07,4.357130321e-07,1.790747439e-07,0,10,5496,148,1
5,2,0.001,6,11313,3.049943e-10,3.836649546e-07,7.499518637e-07,3.941887027e-07,0,10,6247,115,1
5,2,0.1,6,10622,3.46764214e-08,7.3576271675e-06,1.27679455704e-05,8.2577553275e-06,0,10,6263,39,1
